id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
16531,2001.0,The Lady and the Duke,129,7.0,Éric Rohmer,Grace Elliott-Éric Rohmer,Pathé Image Production-Compagnie Eric Rohmer-KC Medien-France 3 Cinéma-Canal+-Pathé,Drama-History-Romance-War,"An episodic look at Grace Elliott (1760-1823) and Philippe, the Duke of Orleans, during the French Revolution. In 1790, they are friends, no longer lovers. He suggests she leave France, she warns him to quit the Revolution. In 1792, she must escape Paris on foot. Less than a month later, she returns on an errand of mercy and shows great courage saving the governor of Tuileries. The Duke in turn steps in to protect Grace. In early 1793, she demands a promise from the Duke that he vote to spare Louis's life; he does not, and Grace is furious. In April, he warns her of a search; she is arrested and brought before the committee. Orleans, too, is suspect. The guillotine awaits."
16532,1982.0,Rambo: First Blood: Ultimate Edition,,,,,,,
16533,1988.0,A Vision Shared: A Tribute to Woody Guthrie and Leadbelly,88,7.5,Jim Brown,,,Documentary-Music,"Folkways: A Vision Shared--A Tribute To Woody Guthrie and Leadbelly pays stunning tribute to two legends of folk and blues. Narrated by Robbie Robertson, this documentary features performances by John Mellencamp, Bruce Springsteen, Pete Seeger and U2."
16534,1980.0,American Gigolo,117,6.3,Paul Schrader,Paul Schrader,Paramount Pictures,Crime-Drama-Mystery-Romance-Thriller,"Julian makes a lucrative living as an escort to older women in the Los Angeles area. He begins a relationship with Michelle, a local politician's wife, without expecting any pay. One of his clients is murdered and Detective Sunday begins pumping him for details on his different clients, something he is reluctant to do considering the nature of his work. Julian begins to suspect he's being framed. Meanwhile Michelle begins to fall in love with him."
16535,1979.0,1941,118,5.8,Steven Spielberg,Robert Zemeckis-Bob Gale-Robert Zemeckis,Universal Pictures-Columbia Pictures-A-Team,Action-Comedy-War,"Hysteria grips California in the wake of the bombing of Pearl Harbor. An assorted group of defenders attempt to make the coast defensible against an imagined Japanese invasion, in this big budget, big cast comedy. Members of a Japanese submarine crew scout out the madness, along with a Captain in Germany's Kreigsmarine (Navy)."
16536,1954.0,There's No Business Like Show Business,117,6.5,Walter Lang,Phoebe Ephron-Henry Ephron-Lamar Trotti,Twentieth Century Fox,Comedy-Drama-Musical-Romance,
16537,1989.0,Grateful Dead: Downhill from Here,150,8.4,Len Dell'Amico,,,Music,
16538,2000.0,Quills,124,7.3,Philip Kaufman,Doug Wright-Doug Wright,Fox Searchlight Pictures-Industry Entertainment-Walrus & Associates-Hollywood Partners-Charenton Productions,Biography-Drama,"The infamous writer, the Marquis de Sade of eighteenth century France, is imprisoned at Charenton Insane Asylum for unmentionable activities. He manages to befriend the young Abbé de Coulmier, who runs the asylum, along with a beautiful laundress named Madeline. Things go terribly wrong when the Abbe finds out that the Marquis' books are being secretly published. Emperor Napoleon contemplates sending Dr. Royer-Collard to oversee the asylum, a man famed for his torturous punishments. It could mean the end of Charenton and possibly the Marquis."
16539,2003.0,Rolling Kansas,89,6.3,Thomas Haden Church,Thomas Haden Church-David Denney,Gold Circle Films-Rolling Kansas LLC,Comedy,
16540,2001.0,The Others: Bonus Material,,,,,,,
16541,1999.0,I Will Survive,102,6.5,Alfonso Albacete-David Menkes,Alfonso Albacete-Lucía Etxebarría-David Menkes,Antena 3 Televisión-Aurum Producciones-El Paso Producciones Cinematográficas S.L.-Películas Freneticas-Vía Digital,Comedy-Drama-Romance,"Marga is having a streak of bad luck. Through her friendship with Rosa, she tries to regain her self-confidence, but love interests again create conflict. It is while developing a relationship with a handsome gay sculptor ten years her junior: Iñaqui, that she starts to improve. However, Marga and Iñaqui go beyond friendship, but are frustrated by their limitations. Ultimately, the two may have to settle for an ""impossible"" love relationship, as their unique best road to happiness."
16542,1972.0,The Concert for Bangladesh,103,8.3,Saul Swimmer,,Apple Corps-Twentieth Century Fox-U.S. Committee for UNICEF,Documentary-Music,"Ex-Beatle George Harrison organized this spectacular concert on August 1, 1971 at New York's Madison Square Garden to help and aid the people from Bangladesh with all the money raised destined to that cause. Along with Harrison the concert features Eric Clapton, Ringo Starr, Billy Preston, Leon Rusell, Klaus Voormann and an Indian music section by Ravi Shankar and a set by the legendary Bob Dylan."
16543,1996.0,Superman: Last Son of Krypton,64,7.8,Curt Geda-Scott Jeralds-Dan Riba,Alan Burnett-Paul Dini-Joe Shuster,Warner Bros. Animation-Warner Bros.,Animation-Action-Adventure-Family-Sci-Fi,"Shunned by Krypton's leaders for his theories of planetary destruction, scientist Jor-El rockets his infant son Kal-El to safety on Earth. There Kal is raised as Clark Kent and develops unusual abilities, moves to a shining Metropolis and meets a fiesty female reporter with a knack for trouble."
16544,2002.0,Revolution OS,480,8.1,Noel Buckner-Kate Churchill-David Espar,Noel Buckner-Kate Churchill-Allan Cubitt,Clear Blue Sky Productions-NOVA/WGBH Boston,Documentary-Drama,
16545,2001.0,Fairly Oddparents: Superhero Spectacle,,,,,,,
16546,1975.0,The Sunshine Boys,111,7.2,Herbert Ross,Neil Simon-Neil Simon,Metro-Goldwyn-Mayer (MGM),Comedy,"Lewis and Clark were famous comedians during the vaudeville era. Off-stage, though, they couldn't stand each other, and haven't spoken in over twenty years. Ben, Willy Clark's nephew, is the producer of a variety show that wants to feature a reunion of the classic duo. How will Ben convince the crotchety old comedians to put aside their differences before the big show?"
16547,2003.0,X-Men: The Legend of Wolverine,,,,,,,
16548,1994.0,Martin Lawrence: You So Crazy,84,6.7,Thomas Schlamme,Martin Lawrence,HBO Independent Productions-You So Crazy Productions,Documentary-Comedy,
16549,1996.0,Love Serenade,101,7.0,Shirley Barrett,Shirley Barrett,Australian Film Finance Corporation-Film Victoria-Jan Chapman Productions-New South Wales Film & Television Office,Comedy-Crime-Drama-Romance,"In Sunray, a backwater town on Australia's Murray River, there's little to do but fish or listen to the local radio station. D.J. Ken Sherry arrives from the hustle of Brisbane to run the station; he's mid-40s, detached, thrice divorced, hatchet faced. But both sisters next door find him attractive: awkward Dimity, only 20, who works in a Chinese restaurant with few patrons, and perky Vicki-Ann, a hairdresser with a hope chest who invents a happy future with Sherry based on little but his arrival. First Dimity then Vicki-Ann spend the night with Ken, one concluding he's her boy friend, the other her fiance. Then Dimity begins to smell something fishy."
16550,1992.0,Fishing With John,,,,,,,
16551,1992.0,The Waterdance,106,6.9,Neal Jimenez-Michael Steinberg,Neal Jimenez,No Frills Film Production-RCA/Columbia Pictures Home Video,Drama-Romance,"A film about struggling to deal with paralysis. Author Joel Garcia breaks his neck while hiking, and finds himself in a rehabilitation centre with Raymond, an exaggerating ladies' man, and Bloss, a racist biker. Considerable tension builds as each character tries to deal with his new found handicap and the problems that go with it, especially Joel, whose lover Anna is having as difficult a time as he is. As Raymond reveals a dream about dancing on the surface of a lake to stay afloat, it becomes apparent that each of them must find his own Waterdance to survive his tragedy."
16552,1995.0,GoldenEye,130,7.2,Martin Campbell,Ian Fleming-Michael France-Jeffrey Caine,Eon Productions-United Artists,Action-Adventure-Thriller,"When a deadly satellite weapon system falls into the wrong hands, only Agent 007 can save the world from certain disaster. Armed with his license to kill, Bond races to Russia in search of the stolen access codes for ""Goldeneye,"" an awesome space weapon that can fire a devastating electromagnetic pulse toward Earth. But 007 is up against an enemy who anticipates his every move: a mastermind motivated by years of simmering hatred. Bond also squares off against Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon."
16553,1980.0,Prom Night,92,5.4,Paul Lynch,William Gray-Robert Guza Jr.,Simcom Limited-Guardian Trust Company-Prom Night Productions,Horror-Thriller,"For six long years, Hamilton High School seniors Kelly Lynch, Jude Cunningham, Wendy Richards and Nick McBride have been hiding the truth of what happened to ten-year-old Robin Hammond the day her broken body was discovered near an abandoned convent. The foursome kept secret of how they taunted Robin - backed her into a corner until, frightened, she stood on a window ledge... and fell to her death. Though an accident, the then-twelve-year-olds feared they would be held responsible and vowed never to tell. But someone else was there that day... watching, and now, that someone is ready to exact murderous revenge on prom night."
16554,1961.0,Divorce,105,8.2,Pietro Germi,Alfredo Giannetti-Ennio De Concini-Pietro Germi,Lux Film-Vides Cinematografica-Galatea Film,Comedy-Drama-Romance,"Ferdinando Cefalù is desperate to marry his cousin, Angela, but he is married to Rosalia and divorce is illegal in Italy. To get around the law, he tries to trick his wife into having an affair so he can catch her and murder her, as he knows he would be given a light sentence for killing an adulterous woman. He persuades a painter to lure his wife into an affair, but Rosalia proves to be more faithful than he expected."
16555,2001.0,Midsomer Murders: Destroying Angel,99,8.0,David Tucker,David Hoskins-Caroline Graham,Bentley Productions-A&E Television Networks,Crime-Drama-Mystery,"DCI Barnaby and Sgt. Troy investigate the murder of Gregory Chambers who was killed when out in the woods mushrooming. He was one of four people who had recently inherited a portion of his employer's estate, principally a local hotel. With his death, his one-quarter share now passes to his wife, Suzanna, who has been having an affair with Tristan Goodfellow. It would also appear that Gregory was having an affair with Annie Salter, who is four months pregnant. When Tristan is poisoned with a type of mushroom known as Destroying Angel and the other inheritors of the estate are put at risk, Barnaby looks to find a common connection."
