id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
2460,1983,Cujo,93,6.0,Lewis Teague,Stephen King-Don Carlos Dunaway-Lauren Currier,Sunn Classic Pictures-TAFT Entertainment Pictures,Horror-Thriller,"Donna Trenton is a frustrated suburban housewife whose life is in turmoil after her husband learns about her having an affair. Brett Camber is a young boy whose only companion is a Saint-Bernard named ""Cujo"", who in turn is bitten by a rabid bat. Whilst Vic, Donna's husband is away on business, and thinking over his marital troubles, Donna and her 5-year-old son Tad take her Pinto to Brett Cambers' dad's car shop... the car fails, and ""Cujo"" is very, very sick..."
2461,2000,Deep in the Woods,90,4.2,Lionel Delplanque,Lionel Delplanque-Annabelle Perrichon,Canal+-Centre National de la Cinématographie-Cofimage 11-Fidélité Productions-Gimages 3-Glozel Diffusion-Studio Images 6,Horror-Thriller,"A group of artists, composed of the young actors Wilfried and Matthieu and the actresses Sophie, Mathilde and the dumb Jeanne, is hired by a millionaire, Axel de Fersen, to present a performance of Little Red Riding Hood in his isolated castle to celebrate the birthday of his grandson. Meanwhile, the police advises that a serial killer is raping and killing young women in the woods around that area. During the night, the group feels trapped and threatened in the castle, guessing who is and where might be the killer."
2462,1987,Planes,93,7.6,John Hughes,John Hughes,Paramount Pictures-Hughes Entertainment,Comedy,"All that Neal Page wants to do is to get home for Thanksgiving. His flight has been cancelled due to bad weather, so he decides on other means of transport. As well as bad luck, Neal is blessed with the presence of Del Griffith, shower curtain ring salesman and all-around blabbermouth who is never short of advice, conversation, bad jokes, or company. And when he decides that he is going the same direction as Neal...."
2463,2004,The Incredibles: Bonus Material,,,,,,,
2464,1999,Trekkies,,,,,,,
2465,1984,This Is Spinal Tap,82,8.0,Rob Reiner,Christopher Guest-Michael McKean-Harry Shearer,Spinal Tap Prod.,Comedy-Music,"In 1982, the legendary English heavy metal band Spinal Tap attempt an American comeback tour accompanied by a fan who is also a film-maker. The resulting documentary, interspersed with powerful performances of Tap's pivotal music and profound lyrics, candidly follows a rock group heading towards crisis, culminating in the infamous affair of the eighteen-inch-high Stonehenge stage prop."
2466,1991,Detonator Orgun,,6.4,Masami Ôbari,Hideki Kakinuma,DARTS,Animation-Action-Drama-Sci-Fi,"Tomoru is an average student in Artificial City 5 of Earth 2292 but is bored with his life. Losing himself in VR dreams everynight to avoid the banality of his life he dreams of adventure and 'times gone by'. Meanwhile, the EDF (Earth Defense Force) have been picking up strange signals from deep in space and have come to recognise them as points in 3 dimensional space, a literal schematic for building....something. With the arrival of the Enemy, a strange seemingly indistructible living machine, Tomoru is caught within the city as the Enemy attacks and is nearly run over by Dr Kanzaki who happens to be head of the EDF department given the job of bringing the unknown schematic to life. But the unknown Enemy seems to be searching for something and targets Tomoru as it's target and all seems done for. But when all seems lost, the EDFs' mysterious creation comes to life and saves the life of Tomoru and perhaps the entire world."
2467,2001,Town & Country,104,4.4,Peter Chelsom,Michael Laughlin-Buck Henry,New Line Cinema-Sidney Kimmel Entertainment-FR Production-Longfellow Pictures-Simon Fields Productions,Comedy-Romance,"Porter Stoddard is a well-known New York architect who is at a crossroads... a nexus where twists and turns lead to myriad missteps, some with his wife Ellie, others with longtime friends Mona and her husband Griffin. Deciding which direction to take often leads to unexpected encounters with hilarious consequences."
2468,1962,In Search of the Castaways,98,6.7,Robert Stevenson,Lowell S. Hawley-Jules Verne,Walt Disney Productions,Adventure-Family-Fantasy,"An earthquake, a flash flood, an avalanche, a volcano, alligators, jaguars, mutineers, and a man-eating Maoris dog the steps of a shipping company owner, a scientist, and the two children of a lost sea captain as they circle the earth along the 37th parallel per instructions in a bottled note the scientist has recovered from a shark's stomach. Only certain facts are discerned from the stained note, especially the words ""37 parallel."" Teen-age Mary Grant (Hayley Mills), her younger brother, Robert Keith Hamshere, and the scientist, French Professor Jacques Paganel (Maurice Chevalier), trick their way aboard the grand yacht, ""Persevero,"" during a bon-voyage party to see the owner of the shipping company, Lord Edward Glenarvan (Wilfrid Hyde-White), the epitome of British aloofness. With the urging of his own son, John (Michael Anderson Jr.), Glenarvan's luxurious side-wheeler sets sail for the coastal town of Concepcion, Chile in the search for the missing Captain Grant."
2469,2001,National Geographic: Africa,,,,,,,
2470,1992,Wayne's World,94,7.0,Penelope Spheeris,Mike Myers-Mike Myers-Bonnie Turner,Paramount Pictures,Comedy-Music,"Wayne is still living at home. He has a world class collection of name tags from jobs he's tried, but he does have his own public access TV show. A local station decides to hire him and his sidekick, Garth, to do their show professionally and Wayne & Garth find that it is no longer the same. Wayne falls for a bass guitarist and uses his and Garth's Video contacts to help her career along, knowing that Ben Oliver, the sleazy advertising guy who is ruining their show will probably take her away from him if they fail."
2471,1983,V: The Complete TV Series,,,,,,,
2472,1998,The Gingerbread Man,114,5.8,Robert Altman,John Grisham-Clyde Hayes,Enchanter Entertainment-Island Pictures,Crime-Mystery-Thriller,"Lawyer Rick Magruder has a one-night-stand affair with caterer Mallory Doss. He becomes hooked on her, and when he learns her nut-case father Dixon is threatening her, he puts the weight of his law firm behind Mallory, has Dixon arrested and subpoenas her ex-husband Pete to testify against Dixon in court. Dixon is sent to an asylum, but escapes from there and the lives of many people are in danger."
2473,1983,The Osterman Weekend,103,5.9,Sam Peckinpah,Robert Ludlum-Ian Masters-Alan Sharp,Davis-Panzer Productions-Davis-Panzer Productions-Osterman Weekend Associates,Action-Drama-Thriller,"In this adaptation of the Robert Ludlum novel, the host of an investigative news program has been convinced by the C.I.A. that the friends and associates he's invited to weekend with him in the country are actually engaged in a nefarious conspiracy which threatens national security,"
2474,2002,Bob the Builder: Bob Saves the Day!,,,,,,,
2475,1993,Jason Goes to Hell,87,4.3,Adam Marcus,Jay Huguely-Adam Marcus-Dean Lorey,New Line Cinema-Sean S. Cunningham Films,Fantasy-Horror-Thriller,The secret of Jason's evil is revealed. It is up to the last remaining descendant of the Voorhees family to stop Jason before he becomes immortal and unstoppable. This is the final (?) battle to end Jason's reign of terror forever.
2476,1962,The Flintstones: Season 3,,,,,,,
2477,2004,Boa vs. Python,92,2.9,David Flores,Chase Parker-Sam Wells-Bobby White,Columbia TriStar Home Entertainment-Unified Film Organization (UFO)-Blaze Productions LLC-BUFO,Action-Adventure-Comedy-Horror-Sci-Fi-Thriller,"After an overly ambitious businessman transports an 80-foot python to the United States, the beast escapes and starts to leave behind a trail of human victims. An FBI agent and a snake specialist come up with a plot to combat the creature by pitting it against a bioengineered, 70-foot boa constrictor. It's two great snakes that snake great together!"
2478,1968,The Thomas Crown Affair,102,7.0,Norman Jewison,Alan Trustman,The Mirisch Corporation-Simkoe-Solar Productions,Crime-Drama-Romance-Thriller,"Four men pull off a daring daytime robbery at a bank, dump the money in a trash can and go their separate ways. Thomas Crown, a successful, wealthy businessman pulls up in his Rolls and collects it. Vickie Anderson, an independent insurance investigator is called in to recover the huge haul. She begins to examine the people who knew enough about the bank to have pulled the robbery and discovers Crown. She begins a tight watch on his every move and begins seeing him socially. How does the planner of the perfect crime react to pressure?"
2479,1995,Sharpe 8: Sharpe's Sword,101,8.0,Tom Clegg,Eoghan Harris-Bernard Cornwell,Celtic Films Entertainment-Carlton Films,Action-Adventure-History-War,
2480,1957,The Lower Depths (Donzoko),137,7.5,Akira Kurosawa,Maxim Gorky-Akira Kurosawa-Hideo Oguni,Toho Company,Drama,"In medieval Japan, aging Rokubei, his younger wife of four years Osugi and her uncle run a tenement complex at the bottom of a cliff, the complex which from the naked eye at the top of the cliff looks like nothing more than a rubbish heap. The tenants are a group of down-and-outers with some who operate on the far side of the law. Nonetheless, the tenants are close knit community in wallowing in their collective misery, those who care who know their lives will never get better as long as they stay there. The landlords have no compassion for the tenants, they mockingly only stating that the tenants will be given a favorable standing in a future life for any good deeds done around the tenement. The recent arrival of Kahei, a mysterious elderly man, affectionately referred to as Grandpa, who spins tales of the unknown, provides at least hope that there is a better life out there somewhere. Sutekichi, a thief who arguably is the leader among the tenants, and Osugi are carrying on an affair behind Rokubei's back. Although he has previously professed his love for her, the words were more an empty platitude. He begins to have feelings for Osugi's younger sister, Okaya, who works for her sister cleaning up the tenement under her watchful eye. Okaya does not know if she can trust the words of anyone who lives in the complex, while Osugi, who knows of Sutekichi feelings for Okaya, begins to have feelings of jealousy. Osugi and Sutekichi work toward their own goals at the expense of others within the complex."
