id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
293,2003,Lennon Legend: The Very Best of John Lennon,100,7.9,Simon Hilton-John Lennon-Yoko Ono,,Capitol Records-Maguffin,Documentary-Music,
294,2002,Oasis,133,8.0,Chang-dong Lee,Chang-dong Lee,Dream Venture Capital-East Film Company-UniKorea Pictures,Drama-Romance,"Jong-du, a young man just out of prison for manslaughter, is a social misfit: fidgety, snuffling, laughing inappropriately, without a super ego. When released, he calls on the family of the victim; they send him away, but not before he has seen Gong-ju, a young woman disabled severely by cerebral palsy. Both are abused by their families, and both are used by them as well. Although their relationship begins with Jong-du's criminal behavior, a friendship develops. They talk of favorite things; he washes her hair; they go out; in late night phone calls, he helps her past her fears of the dark. Is there a place in the world for these two inarticulate people?"
295,1995,Ace Ventura: When Nature Calls,90,6.4,Steve Oedekerk,Jack Bernstein-Steve Oedekerk,Morgan Creek Entertainment-O Entertainment,Adventure-Comedy-Crime,"Ace Ventura, emerging from self-imposed exile in a remote Himalayan hideaway, travels to Africa with explorer Fulton Greenwall to find a sacred bat which is told will avert a war between with Wachootoo and Wachati tribes. Of course, when Ace gets involved, all hell breaks loose..."
296,2000,In His Life: The John Lennon Story,85,6.0,David Carson,Michael O'Hara,Michael O'Hara Productions-NBC Studios,Biography-Drama-Music,
297,2003,The Hebrew Hammer,85,6.2,Jonathan Kesselman,Jonathan Kesselman,Intrinsic Value Films-Comedy Central Films-ContentFilm-Jericho Entertainment,Comedy,"Mordechai Jefferson Carver, aka the Hebrew Hammer, is an orthodox Jewish stud who goes on a mission to save Hanukkah. When Santa Claus's evil son Damian is pushed over the edge by his father's liberal policies, he does away with the Christian patriarch. Subsequently stepping into his father's role, Damian launches a campaign to eradicate the Jewish Holiday. The Hammer joins forces with Esther Bloomenbergensteinenthal, the gorgeous and dangerous daughter of the leader of the Jewish Justice League; and his brother-in-arms Mohammed Ali Paula Abdul Rahim, the head of the Kwanzaa Liberation Front, to topple Santa's evil progeny and to save Hanukkah for future generations of Jews."
298,2002,Crunch: Pick Your Spot Pilates,,,,,,,
299,2001,Bridget Jones's Diary,97,6.7,Sharon Maguire,Helen Fielding-Helen Fielding-Andrew Davies,Miramax-Universal Pictures-StudioCanal-Working Title Films-Little Bird,Comedy-Drama-Romance,"Bridget Jones is an average woman struggling against her age, her weight, her job, her lack of a man, and her many imperfections. As a New Year's Resolution, Bridget decides to take control of her life, starting by keeping a diary in which she will always tell the complete truth. The fireworks begin when her charming though disreputable boss takes an interest in the quirky Miss Jones. Thrown into the mix are Bridget's band of slightly eccentric friends and a rather disagreeable acquaintance who Bridget cannot seem to stop running into or help finding quietly attractive."
300,1997,Option Zero,109,5.7,Dante Lam,Hing-Ka Chan,,Action,"With the retreat of the British government from Hong Kong, the S.B. Team, an elite secret police force, is also on its way out. However, this team of highly trained cops have one final mission together and they are in for the fight of their lives!"
301,2003,Hard Ground,93,5.9,Frank Q. Dobbs,Frank Q. Dobbs-David S. Cass Sr.,Hallmark Entertainment-Alpine Medien Productions-Larry Levinson Productions-MAT IV,Western,"Billy Bucklin escapes while being transported to Yuma prison and plans to form an army of desperadoes to control the Mexican border. To finance his band, he robs a stagecoach, kidnaps a beautiful woman to be sold into prostitution, and steals an army payroll wagon. An aging lawman persuades the governor to parole his brother-in-law, now serving a 20-year prison term for murder, to assist him and his green deputy to destroy the marauders."
302,2001,The Isle,,,,,,,
303,1959,Les Liaisons Dangereuses,106,6.9,Roger Vadim,Claude Brulé-Choderlos de Laclos-Roger Vadim,Les Films Marceau-Cocinor,Drama-Romance,"Juliette Merteuil and Valmont is a sophisticated couple, always looking for fun and excitement. Both have sexual affairs with others and share their experiences with one another. But there is one rule: never fall in love. But this time Valmont falls madly in love with a girl he meets at a ski resort, Marianne."
304,1997,King of the Hill: Season 1,,,,,,,
305,1996,Jack,113,5.8,Francis Ford Coppola,James DeMonaco-Gary Nadeau,American Zoetrope-Great Oaks-Hollywood Pictures,Comedy-Drama-Fantasy,"The movie is about a boy with a unique aging disorder: one that makes him age 4 times faster than normal. It picks up when Jack (Robin Williams) is 10 years old, but looks 40. He tries to go to public school for the first time, and to become friends with kids his own age. His physical appearance causes him lots of problems, however."
306,2005,Sesame Street: Sing Yourself Silly!,,,,,,,
307,2002,Godsmack: Smack This!,75,6.2,Ian T. Barrett,,Universal Music,Music,
308,1974,The Legend of the 7 Golden Vampires/7 Brothers of Dracula,89,6.0,Roy Ward Baker-Cheh Chang,Don Houghton-Bram Stoker,Hammer Films-Shaw Brothers,Action-Horror,"Count Dracula journeys to a remote Chinese village in the guise of a warlord to support six vampires who are dispirited after the loss of a seventh member of their cult. At the same time, vampire hunter Prof. Van Helsing happens to be lecturing in the country and is persuaded by villagers to help them fight this curse of the ages."
309,1975,The Day of the Locust,144,7.1,John Schlesinger,Nathanael West-Waldo Salt,Paramount Pictures-Long Road Productions,Drama-Thriller,"Life's flotsam and jetsam turn up at late 1930's Hollywoodland's door, once more, in this insightful tale of wannabes and desperadoes. Tod Hackett, artist, has inspirations to become noticed until he meets Faye Greener, blonde bombshell, and is immediately smitten. She has other ideas. She has Homer Simpson, victim, in her sights and cruelty and loneliness takes new meaning as all three are slowly sucked into the Hollywood system of sycophants, diggers and parasites, sucking the life from others as the life, and soul, is slowly sucked from them."
310,2000,Leila,,,,,,,
311,1994,Ed Wood,127,7.9,Tim Burton,Rudolph Grey-Scott Alexander-Larry Karaszewski,Touchstone Pictures,Biography-Comedy-Drama,"Because of his eccentric habits and bafflingly strange films, director Edward D. Wood Jr. is a Hollywood outcast. Nevertheless, with the help of the formerly famous Bela Lugosi and a devoted cast and crew of show-business misfits who believe in Ed's off-kilter vision, the filmmaker is able to bring his oversize dreams to cinematic life. Despite a lack of critical or commercial success, Ed and his friends manage to create an oddly endearing series of extremely low-budget films."
312,2000,High Fidelity,113,7.5,Stephen Frears,Nick Hornby-D.V. DeVincentis-Steve Pink,Touchstone Pictures-Working Title Films-Dogstar Films-New Crime Productions,Comedy-Drama-Music-Romance,"Thirty-something Rob Gordon, a former club DJ, owns a not so lucrative used record store in Chicago. He not so much employs Barry and Dick, but rather keeps them around as they showed up at the store one day and never left. All three are vinyl and music snobs, but in different ways. Rob has a penchant for compiling top five lists. The latest of these lists is his top five break-ups, it spurred by the fact that his latest girlfriend, Laura, a lawyer, has just broken up with him. He believed that Laura would be the one who would last, partly as an expectation of where he would be at this stage in his life. Rob admits that there have been a few incidents in their relationship which in and of themselves could be grounds for her to want to break up. To his satisfaction, Laura is not on this top five list. Rob feels a need not only to review the five relationships, which go back as far as middle school when he was twelve, and try to come to terms with why the woman, or girl as the case may be, left him, but also, in the words of Charlie Nicholson, number four on the list, ""what it all means"" for why he has ended up where he is, which is nowhere, personally or professionally, close to what he envisioned. He also has to come to terms with what it means that Laura has moved on to Ian Raymond, a man for who neither had any respect when they were together."
313,2000,Pay It Forward,123,7.2,Mimi Leder,Catherine Ryan Hyde-Leslie Dixon,Warner Bros.-Bel Air Entertainment-Tapestry Films,Drama,"Young Trevor McKinney, troubled by his mother's alcoholism and fears of his abusive but absent father, is caught up by an intriguing assignment from his new social studies teacher, Mr. Simonet. The assignment: think of something to change the world and put it into action. Trevor conjures the notion of paying a favor not back, but forward--repaying good deeds not with payback, but with new good deeds done to three new people. Trevor's efforts to make good on his idea bring a revolution not only in the lives of himself, his mother and his physically and emotionally scarred teacher, but in those of an ever-widening circle of people completely unknown to him."
314,1985,Saturday Night Live: The Best of Jon Lovitz,,,,,,,
315,1964,Combat! Season 3: Operation 2,,,,,,,
316,1999,Futurama: Monster Robot Maniac Fun Collection,,,,,,,
317,1997,Mandela and de Klerk,114,7.1,Joseph Sargent,Richard Wesley,Film Afrika Worldwide-Hallmark Entertainment-Showtime Networks,Drama,"On June 12, 1964, Nelson Mandela, along with numerous political detainees, was sentenced to life imprisonment in what remains the most sensational treason trial in the history of South Africa. The incarceration of Mandela and other political prisoners on Robben Island would become a symbol of the struggle to end apartheid and win freedom for the black majority in South Africa. On February 2, 1990, President F.W. De Klerk stood before Parliament and announced the legalization of the African National Congress and a host of other banned political organizations. At the same time, he announced that Nelson Mandela, having served twenty-seven years in prison, would be released within seven days. Yet the world, and indeed most South Africans, knew little about how this momentous occasion came to pass. Until now. This movie was filmed in South Africa. Most of the locations are those where the actual events took place, and the dramatized sequences are augmented with newsreel footage to ensure the most accurate portrayal possible of recent historical events."
